2006.06301  0
2006.06575  0
2006.06849  0
2006.07123  0
2006.07397  0
2006.07671  0
2006.07945  0
2006.08219  0
2006.08493  0
2006.08767  0
2006.09041  0
2006.09315  0
2006.09589  0
2006.09863  0
2006.10137  0
2006.10411  0
2006.10685  0
2006.10959  0
2006.11233  0
2006.11507  0
2006.11781  0
2006.12055  0
2006.12329  0
2006.12603  0
2006.12877  0
2006.13151  0
2006.13425  0
2006.13699  0
2006.13973  0
2006.14247  0
2006.14521  0
2006.14795  0
2006.15068  0
2006.15342  0
2006.15616  0
2006.15890  0
2006.16164  0
2006.16438  0
2006.16712  0
2006.16986  0
2006.17260  0
2006.17534  0
2006.17808  0
2006.18082  0
2006.18356  0
2006.18630  0
2006.18904  0
2006.19178  0
2006.19452  0
2006.19726  0
2006.20000  0
2006.20274  0
2006.20548  0
2006.20822  0
2006.21096  0
2006.21370  0
2006.21644  0
2006.21918  0
2006.22192  0
2006.22466  0
2006.22740  0
2006.23014  0
2006.23288  0
2006.23562  0
2006.23836  0
2006.24110  0
2006.24384  0
2006.24658  0
2006.24932  0
2006.25479  0
2006.25753  0
2006.26027  0
2006.26301  0
2006.26575  0
2006.26849  0
2006.27123  0
2006.27397  0
2006.27671  0
2006.27945  0
2006.28219  0
2006.28493  0
2006.28767  0
2006.29041  0
2006.29315  0
2006.29589  0
2006.29863  0
2006.30137  0
2006.30411  0
2006.30685  0
2006.30959  0
2006.31233  0
2006.31507  0
2006.31781  0
2006.32055  0
2006.32329  0
2006.32603  0
2006.32877  0
2006.33151  0
2006.33425  0
2006.33699  0
2006.33973  0
2006.34247  0
2006.34521  0
2006.34795  0
2006.35068  0
2006.35342  0
2006.35616  0
2006.35890  0
2006.36164  0
2006.36438  0
2006.36712  0
2006.36986  0
2006.37260  0
2006.37534  0
2006.37808  0
2006.38082  0
2006.38356  0
2006.38630  0
2006.38904  0
2006.39178  0
2006.39452  0
2006.39726  0
2006.40000  0
2006.40274  0
2006.40548  0
2006.40822  0
2006.41096  0
2006.41370  0
2006.41644  0
2006.41918  0
2006.42192  0
2006.42466  0
2006.42740  0
2006.43014  0
2006.43288  0
2006.43562  0
2006.43836  0
2006.44110  0
2006.44384  0
2006.44658  0
2006.44932  0
2006.45205  0
2006.45479  0
2006.45753  0
2006.46027  0
2006.46301  0
2006.46575  0
2006.46849  0
2006.47123  0
2006.47397  0
2006.47671  0
2006.47945  0
2006.48219  0
2006.48493  0
2006.48767  0
2006.49041  0
2006.49315  0
2006.49589  0
2006.49863  0
2006.50137  0
2006.50411  0
2006.50685  0
2006.50959  0
2006.51233  0
2006.51507  0
2006.51781  0
2006.52055  0
2006.52329  0
2006.52603  0
2006.52877  0
2006.53151  0
2006.53425  0
2006.53699  0
2006.53973  0
2006.54247  0
2006.54521  0
2006.54795  0
2006.55068  0
2006.55342  0
2006.55616  0
2006.55890  0
2006.56164  0
2006.56438  0
2006.56712  0
2006.56986  0
2006.57260  0
2006.57534  0
2006.57808  0
2006.58082  0
2006.58356  0
2006.58630  0
2006.58904  0
2006.59178  0
2006.59452  0
2006.59726  0
2006.60000  0
2006.60274  0
2006.60548  0
2006.60822  0
2006.61096  0
2006.61370  0
2006.61644  0
2006.61918  0
2006.62192  0
2006.62466  0
2006.62740  0
2006.63014  0
2006.63288  0
2006.63562  0
2006.63836  0
2006.64110  0
2006.64384  0
2006.64658  0
2006.64932  0
2006.65205  0
2006.65479  0
2006.65753  0
2006.66027  0
2006.66301  0
2006.66575  0
2006.66849  0
2006.67123  0
2006.67397  0
2006.67671  0
2006.67945  0
2006.68219  0
2006.68493  0
2006.68767  0
2006.69041  0
2006.69315  0
2006.69589  0
2006.69863  0
2006.70137  0
2006.70411  0
2006.70685  0
2006.70959  0
2006.71233  0
2006.71507  0
2006.71781  0
2006.72055  0
2006.72329  0
2006.72603  0
2006.72877  0
2006.73151  0
2006.73425  0
2006.73699  0
